parity,blood_calcium,blood_phosphorus,bcs,days_to_calving,milk_yield_day1,activity_level,dcad,stage
6,4.493809676021907,7.822384403918084,4.0,13,28.928653083612872,56.73522150925294,-57.37326486571812,Critical
5,9.04299663116107,7.180479753754339,2.2,7,16.767144728702128,44.34327462440152,27.35339208603743,Mild
7,8.265858785408199,6.165069644735247,5.0,5,21.67566056527045,38.61467071621256,-107.84584839297156,Moderate
3,7.129139963226026,3.646747175981937,3.2,11,18.03190770481657,74.10777142359701,-25.235548258627883,Mild
4,7.40337866409565,5.658727348596906,2.9,14,8.758707349607924,31.04935377469676,-6.532832240076161,Moderate
2,8.378846974754872,4.788988521744484,3.7,13,7.776854980993658,37.12367138836775,-118.84190943849912,Mild
3,7.703786472184531,5.781973449779496,2.9,20,15.105078900300477,32.919487330552286,-55.798217567522805,Mild
5,5.58700427599311,4.040409000645881,2.3,0,23.280506258349945,25.195049534019063,-62.520306416736815,Critical
6,9.64340039649374,5.247799710649718,2.0,10,21.94145828318002,57.92828583685207,-94.13902814658344,Subclinical
1,8.547427107205657,4.879380299432718,3.3,2,22.57038582112017,78.23006096963951,134.13398816406198,Subclinical
5,8.478617263664926,4.8422003728369045,4.5,18,13.064769105318424,51.302464875094685,-111.04850827563806,Mild
6,9.50761286604507,4.854116576810615,3.7,17,26.07936245061157,24.88504398871667,30.394423525430653,Moderate
4,6.535438359092586,5.336974340334106,5.0,19,13.175533499068075,71.79889079484056,-81.42408135049135,Moderate
5,10.184716587906514,5.843433710857626,2.9,1,19.064121993349843,88.71403508069943,-136.93089511082255,Mild
7,7.747922866503972,2.501807694554259,2.8,6,17.948238550461316,42.07515351706811,-41.774860547594486,Mild
1,9.599477984595577,2.648280572394564,2.5,7,17.130630898427068,45.42891466564564,1.9274707510000584,Subclinical
6,9.322008260277778,5.09357039209375,2.5,18,24.692960691478035,65.31321260166789,23.640766005254303,Mild
6,6.130156709595399,5.262677146353263,2.9,14,14.474447399170195,87.43747495570102,74.98120885240554,Moderate
6,8.905220728845444,5.726933459924728,4.4,9,11.25197372144036,44.60331708549548,185.619703194808,Moderate
4,8.587294407524034,4.626793174172531,4.7,0,18.099977431032094,28.3510043800359,-29.95886369955223,Moderate
5,8.054560983489816,5.511358232827218,4.9,5,16.00086632856737,67.62837212544812,-103.04737390603104,Mild
4,7.830130849936314,5.651827846021666,2.7,12,34.88691459541323,70.98136146284598,-13.7700538564087,Mild
2,7.845392150507975,4.618530283761435,4.6,13,21.382537382199875,55.122629008704536,-71.29703603251933,Mild
2,9.462840966159192,6.716146986089321,3.0,2,15.95329712390688,43.83733480685099,24.077290388178383,Mild
5,9.04023892482472,5.712383573746073,2.3,10,12.719442154064566,74.88757461984093,-153.77314370925774,Subclinical
7,8.054861930478197,6.156353314555949,4.6,2,8.598557947156076,65.56072009095928,139.46676339203498,Moderate
4,5.314514936351525,5.582614877540624,3.9,18,12.873904571312837,39.63128966193014,18.483847582041022,Critical
1,8.889998145350514,8.024407723674065,2.5,9,18.57470885879566,55.98189462611343,-184.7203214236932,Subclinical
6,9.302504514520002,6.215676482941184,3.3,14,25.136643257973848,27.965849359507068,-106.72231218519778,Mild
6,12.0,4.914408020551329,2.9,10,23.608445711939595,68.7178091287584,15.286483529115102,Mild
5,9.935779513589068,6.485160261242081,4.2,14,19.1454741582319,49.75532861234288,44.10752449371637,Moderate
7,4.581482501752158,3.534874099051994,3.4,12,16.384161671487576,46.28578335230526,-151.77901017855706,Critical
2,8.141172918233558,5.643520315200525,5.0,4,19.34406178206077,54.34251029695132,7.042068034635911,Mild
2,11.260475051596966,5.882992348110388,2.2,3,15.40681001257712,55.80615398660496,-205.78718981295387,Subclinical
6,9.122387942422948,5.657224914494438,3.1,12,26.59181997881938,72.8986012313112,-57.14686923768368,Subclinical
5,8.591573888671777,5.099465354993336,3.4,8,17.0540490936246,66.82181062650443,38.963747368256506,Mild
4,9.620411586047425,4.285271971795582,3.5,16,17.568310708766365,51.87181442414395,-94.12125840823845,Subclinical
2,6.879719249016555,4.552783585538845,2.9,1,6.920887874896659,70.27336299437991,-170.5537839310411,Mild
4,8.860561993929421,5.622489899496861,4.2,4,17.02282576738618,63.01474507383226,-38.30281628979526,Mild
7,7.549157529814561,4.163776921086409,4.6,15,22.182420689824703,46.46800727427926,-98.37750933083824,Moderate
2,7.964677725541145,7.624201138776727,4.8,6,12.661387114807274,52.50563683527028,0.3646692852668565,Mild
2,9.491218128251193,2.330922784787553,4.4,0,14.246398327535935,52.03554222313758,-120.82611457744484,Mild
3,6.3319164155140735,5.111874558946475,4.6,11,21.96355508866832,65.10522686348403,-111.81095117224802,Mild
2,10.318368452843488,5.632467566929236,3.7,20,10.616713882409734,47.65954770556717,-211.6801856700995,Subclinical
1,7.238938470046022,6.108905113399946,4.5,10,23.289005037709597,47.19181627156733,-36.40442311588137,Mild
5,8.469193099670733,4.400890327285088,2.9,11,15.33928054913449,94.37514618867915,-62.8723950621279,Mild
5,5.479085671505103,6.861153752665855,3.2,18,16.057158897543985,73.79470963494208,-145.07077365920566,Moderate
4,9.295707123568503,3.827402747424492,3.0,11,12.38060797437203,39.78798671149722,-34.49610289863264,Mild
7,10.60370708470384,4.820645693670919,3.4,11,19.890231302139416,66.41881987884396,32.165624051531125,Mild
2,7.073645211407335,6.244897066335309,2.9,13,30.299359925146906,57.36700131310354,-67.24543547351598,Mild
1,6.00159790428272,6.748226277751303,4.9,1,21.90748619730316,62.83102350520188,-28.546644014242094,Mild
4,8.500369516536875,3.8151984443426823,2.9,1,13.67857369029732,57.74682649130209,-28.135100033186863,Mild
3,10.618659160985136,8.67404414849819,2.3,3,23.67810292745738,78.79285290970472,-146.34638617431682,Subclinical
4,5.390258182134369,4.423010124199348,3.6,19,16.416602270328752,61.91240689302892,114.52686565660768,Critical
4,6.008645273788984,3.9253810269666607,2.2,15,24.8724249071378,53.75822603571425,-87.66798640978271,Mild
2,7.182458795039272,6.1032578701279085,2.3,9,22.03338201082181,75.84381153966035,2.4892961488216585,Mild
3,6.523381115844748,5.082047855702252,2.7,12,3.284292172641333,59.66570082175744,11.537222178323963,Mild
4,6.529066160103808,4.9047372249523065,3.4,1,12.979601835224862,57.429571586581154,-61.16761016926014,Moderate
1,4.2305828702052,6.214772869083664,3.3,2,22.72192611417695,61.28045204972229,-1.4563979952292243,Moderate
1,9.06030250533056,3.6672451714866288,4.4,18,18.758286360725087,53.12781953267267,-30.33446225468887,Subclinical
5,8.609696905165343,3.4574387200303573,4.2,5,12.881220261460747,55.18453985990938,-163.41118057819247,Mild
3,4.942071440353438,4.783091961828126,3.3,18,14.832052422530936,43.26610822476255,-76.58181610000706,Moderate
3,10.622952367921243,6.793482087343991,3.0,20,8.468816899553097,39.97665560752242,-99.00407218832495,Subclinical
5,11.025966166874875,4.83513364790466,2.9,19,17.55813356236802,35.02859227035121,-86.93960330769016,Mild
4,6.648370010395794,7.4189880214343376,4.3,18,29.053448630078822,27.16033426405848,-154.320254226931,Critical
3,10.099787463758611,6.941217713406268,2.2,7,22.02466695366163,37.40565277230887,40.11469733968241,Mild
1,6.968603951016297,5.839535421408982,2.0,13,28.95208500594212,51.514659310661486,78.15941236907304,Mild
1,8.32600971837991,5.907668631249709,4.4,9,22.4119854489499,57.06235164891274,28.240238079872697,Mild
2,6.495628156962364,5.838403150020227,3.4,2,23.137396716763455,49.57406873704719,51.64233793177144,Moderate
3,11.985652742232096,5.69166127441852,2.4,5,27.87039343872512,7.8859301974528435,-77.5707869606525,Mild
4,7.467168990806184,5.060509963026185,2.7,14,19.886316296711133,86.49172715524685,-100.90054679888291,Mild
5,8.227608241082232,5.199774600151405,4.8,17,17.0638633924656,76.72960245780763,-112.28696374493693,Mild
5,6.761712702565111,4.216047812088902,4.6,13,23.163287583110066,63.915197024342575,1.525193836577813,Moderate
4,11.35036807502551,2.8479486528517843,4.1,18,25.269201185609425,93.14981345106536,-31.83495574846803,Mild
7,11.395906362960938,6.82488473113846,3.4,9,15.600176786438954,35.45271765032579,-56.17773692787406,Mild
6,10.935672526273294,5.688710124142358,3.6,14,14.392154588299851,92.7525024125201,53.61188353562744,Mild
2,9.72159262702572,5.507453626746143,4.9,3,18.6942801621544,35.69571846498904,-17.604691694772555,Mild
5,6.8753788155187054,5.978138947429455,4.9,1,22.15749433465831,59.77475850582713,-117.0926110016468,Moderate
3,9.490130172732352,4.505923054247621,2.6,2,21.990455243307807,29.523253497315917,-104.47270633085556,Mild
2,7.987322961935476,4.29872534393868,4.4,6,10.879161999062005,55.293881910887336,4.559463940331639,Mild
3,10.36233551913674,5.159578367586217,2.6,15,27.55803033531661,62.72332995996777,33.338628212367766,Subclinical
7,10.00862369605765,7.141718178116575,2.6,9,14.794175353015747,51.90619337730891,-5.865581419522442,Subclinical
1,6.831321959463336,4.097510765808249,4.0,18,16.674675015557103,69.27754888180274,101.7510998297665,Mild
2,9.706086445106989,2.347521571830201,3.2,16,13.486728200060902,56.98028898974515,80.80057325851351,Subclinical
5,9.227662010079069,4.874318689817497,4.8,18,31.49164417968544,44.551705432449815,-14.717133211938972,Mild
2,3.5,6.87123989948222,2.3,4,19.210353351439835,43.663733643953215,-117.08645275852018,Moderate
2,9.441685951333032,3.420947170774776,3.5,19,13.745124596592175,71.21827545231393,-154.7990009385414,Subclinical
2,7.222767580447629,4.083659675412554,4.8,12,22.31961774981223,41.92515940386065,-80.99053960117719,Moderate
6,6.405123582202988,5.816256088693803,4.7,12,21.845678896550165,73.30805940969874,10.257075713292558,Moderate
2,6.482130912271264,8.583888442570402,2.5,10,17.06136488210058,79.45423585663862,96.13176634495504,Mild
3,7.756562787862343,3.8701459977685655,3.1,10,22.20303356391692,21.6257227530774,-16.604237247136012,Mild
1,8.86410724415603,3.823679090238449,3.9,15,13.873540195845678,77.6585277460207,43.49782353849892,Subclinical
7,5.542168360054076,5.906438042607022,2.5,14,15.53540862525374,96.20845396889398,-69.62459889502419,Moderate
4,8.341726105182437,6.945609327992445,4.9,16,7.948916727169685,60.04007522403857,-0.1784699817959918,Mild
2,9.03816451914753,4.751081545209148,4.7,17,11.380244578902186,66.98168370589644,15.868546358173802,Mild
5,11.351250410605337,3.554327012653397,2.5,18,27.03815402835343,75.74010648738317,-208.36754206820223,Subclinical
2,6.061957695394765,6.020499065063615,2.4,3,26.20714313861157,49.490353696419554,-83.07510419012081,Mild
5,7.370698063799954,6.237809676763568,2.3,4,18.32894324324481,58.64560447075739,25.976030742229582,Moderate
3,8.470993350853663,7.634386151845899,4.7,6,26.314657235949188,28.71600940753781,-28.042533149074806,Moderate
5,10.06533679434489,6.288336534789135,2.6,1,17.199627566958476,57.77270057060902,-145.72120385207464,Mild
4,7.452397013890735,6.493679291646855,3.2,0,16.78294848716046,64.96223991289082,-244.4097900581885,Moderate
1,10.157554469583893,5.185425827358513,3.3,11,18.282553242327783,65.32326045852939,-79.26245962416051,Subclinical
5,4.512747830342372,8.429805210603362,3.8,9,17.375392023382172,76.3084944719516,-55.72685543151032,Moderate
5,5.743973252380606,5.022229587293836,2.2,7,16.924018382199097,39.50395643728942,-120.71383598626764,Critical
1,8.627559819801597,4.765693454305876,2.7,0,23.71699053574776,44.34786486653008,-38.55320503776045,Subclinical
4,5.4605159034418245,7.671417902222328,4.8,11,18.750678269781016,92.9101469198271,-9.489060221368426,Critical
2,5.885953051819909,3.730915265325508,4.7,1,21.562408822169026,51.993432524725804,3.6549736580986254,Critical
5,7.050001644357309,3.283109938566502,4.3,9,23.156902626386653,59.00067574624656,-238.47351399458577,Moderate
1,9.388590185448484,5.643468309518182,2.1,16,19.940928978273668,53.65979916549558,-155.14280782464962,Subclinical
3,4.58726328564688,5.497916172069165,3.0,2,13.148643370458808,38.56638347389955,-74.36981186837885,Critical
1,8.30653705189231,5.226534422139205,3.9,6,11.235670555179803,87.47058421783612,-4.226149517002924,Subclinical
3,9.85933510487505,6.692715708545983,2.8,11,18.743903174036525,44.44597176158789,-10.861278915997154,Subclinical
4,7.649098624827875,4.410152581253716,4.7,7,17.14371847587533,32.4542895258614,-12.250404169865938,Moderate
2,7.336105586733428,5.5770005507496085,3.9,19,18.43695714460061,45.98519445394497,-80.67343535751455,Moderate
1,8.723188308605433,5.067872856834176,2.2,11,17.91972980375707,14.965879965489329,-76.21067498479687,Subclinical
7,7.654200105101408,4.4305377998719,4.7,2,30.91786830083284,41.97425070033636,-108.26634147373926,Moderate
7,10.502899606233344,5.42579189924718,4.9,16,11.348868721793307,35.637428042953466,11.45553024846783,Moderate
6,5.999456578158017,6.523114963954123,2.2,8,8.050268650894376,67.34857261854648,-123.63910301916626,Moderate
5,7.907040520702847,8.044681744516602,3.6,9,19.66188416759805,41.53171520880255,18.002911615165587,Moderate
4,8.370235474929231,6.195302779478763,2.9,5,16.117887227059022,72.75607871157698,-33.37174094898832,Mild
1,7.318782706676373,2.4869979983182584,3.2,0,19.580339348649755,82.96967986138642,-53.603558276412286,Mild
7,3.5,5.454231897470021,2.5,11,20.919415111420005,70.62350672575198,-102.53683198211732,Moderate
5,7.710371165511453,5.559763349083399,3.7,4,24.420523475894488,50.69223422279847,-158.44334889313012,Mild
7,9.62031857644244,6.62345081149594,4.9,12,10.463870898080309,57.82228993411186,-101.81222051024363,Mild
1,9.400596535026832,5.721772362987687,3.5,14,15.216410510714184,24.50030119711881,-76.40054948999091,Subclinical
3,8.63860126790636,7.003706700762492,2.2,10,20.14380629440382,52.32441254957521,-239.5219449265001,Subclinical
1,6.023847754971397,5.970004738738326,3.9,7,21.852317978436133,37.791230638663336,-65.78841242677314,Mild
6,8.71155703242527,7.370557683397466,3.0,4,28.967247751441928,68.88652762298598,23.948589442080447,Mild
1,6.967811921223971,4.973504895942048,4.6,1,22.778519855569336,100.0,-4.622567565290197,Mild
1,8.636269230707601,5.673212160756033,3.3,11,17.716057020568613,64.99643271947619,-89.6964700593206,Subclinical
6,8.218709020523088,6.491969842467876,2.6,1,13.547821235286692,15.177197020906668,-46.24509612678178,Moderate
4,6.242524511689931,4.813367115647868,2.6,15,15.178550736404905,47.77539614171254,-94.49316555375998,Moderate
1,6.393579489157574,4.551984637502708,4.3,20,15.036485885214468,57.44981850748909,-38.09914133314431,Mild
6,8.63904041795873,4.744777480375978,2.8,2,21.276168142568803,56.74714850520528,73.20862589952253,Mild
5,7.601996428480697,4.600941259493293,4.3,9,19.284987227929157,40.38373748782494,27.47990420999008,Moderate
3,6.487493424817168,6.127074305050392,2.6,18,11.381752145789106,59.90583485273871,-8.336455544579778,Mild
3,6.338905658491701,3.2982303644385333,3.0,7,15.820492654547834,30.149983261612256,-89.43079299069746,Mild
1,7.453104473624811,3.632835968418512,3.4,6,22.387737767257104,36.101825546298656,9.995071435587086,Mild
4,10.822588630492778,7.735295790828715,4.8,0,19.758311774870293,67.91595283207423,-184.95015610984424,Mild
4,7.053059542018474,4.629883934830987,4.8,11,20.84322308006385,34.686735382403484,-70.18827855927124,Moderate
5,7.974764831136341,5.740017821406098,2.6,4,19.914608550286317,65.76423210984514,-3.3030864140840066,Mild
1,8.182959717841118,3.713024298521046,3.1,15,26.132153673044296,27.61072450687884,9.233697123820114,Mild
3,5.964152495314503,5.612949121347131,2.4,3,19.18021531912185,90.29651767583472,3.590759217259283,Moderate
4,4.826901529083148,4.637191998782315,3.5,16,16.06988601064651,39.51460155191891,-26.41354486322444,Critical
1,6.152046677475685,3.624292602207503,3.4,20,13.421224794332195,50.52666856393112,-65.65799832671064,Subclinical
7,8.444739280051346,7.104304525077656,4.7,1,19.24804729104856,61.61226522180812,-6.961922413880892,Moderate
4,8.157195904247736,6.919078872473046,4.8,11,5.796479926124579,43.693000949978114,-126.22888324690403,Moderate
6,9.264331824471917,5.37117425114318,3.2,0,17.07855499083644,57.86811922142609,-117.57418106346,Mild
7,8.17414981092641,6.699302839213494,3.5,11,16.97080070039328,66.5071344904025,-45.06122588317626,Mild
4,7.802811275355434,7.783951225272592,4.7,11,11.177645731913596,74.2122646500697,-36.144188583300206,Mild
3,6.912777905134771,6.404891119789707,4.4,11,13.35867080672002,70.82994871945914,-196.0492142851717,Mild
2,9.592292221752848,6.075615687411956,2.0,18,22.048287650741205,51.56379072394652,-13.588289524038515,Subclinical
7,6.34547575030271,5.738739635779972,3.0,16,19.153558745374813,52.06736451912796,11.818270233551466,Moderate
5,6.001280868867163,6.279396837831087,3.3,19,18.50894166853664,100.0,-56.18281899730363,Mild
5,9.020699931298584,5.063296727812436,2.7,10,19.531737669660117,73.99778136498584,139.95730266271937,Mild
3,5.600316840823421,5.168036957006264,2.6,12,18.463137939744616,36.56352687359573,-104.63480850521488,Moderate
4,12.0,6.041069650255018,2.1,7,24.21431281429157,56.99976327531104,-78.88697307094957,Subclinical
1,8.143988085006459,4.931362155808565,3.9,9,18.617145908518243,48.29713722443615,-81.60535249017676,Mild
4,8.626231009384794,5.061040392647797,2.8,7,10.708934430906249,52.29331532153781,-56.0950089032814,Subclinical
3,6.544844315857903,5.500223997561968,2.2,19,26.150649824372053,30.41009684583824,-76.29798503730328,Mild
5,7.432523280365217,6.880729060711683,2.7,7,19.85170133664423,46.76153531228094,-162.54484356838975,Moderate
4,7.231837189611762,4.140803495728423,4.4,8,15.053731346024662,91.23111546387828,-93.72386369891802,Moderate
5,7.024697022196445,6.411014203246313,4.6,6,11.732991408524908,66.58152601751006,-57.80965566192609,Moderate
7,9.139331152717688,6.450155695364164,3.4,13,19.979571104790228,5.176771836970801,48.2857665649598,Moderate
1,7.190763131194494,6.442974411156171,3.2,1,17.414139975128123,79.33446984995894,126.17946186983306,Mild
7,9.831502212351529,4.5319043437486135,4.9,10,25.870733930162043,76.79259045818323,56.83791182805237,Mild
5,12.0,3.468782061386876,2.6,7,16.27046359666586,47.81429391387167,-112.03032237380852,Mild
5,7.468025767736211,6.171640566893706,2.6,12,13.813096051587666,69.3452708756643,-105.66476885009324,Mild
2,8.274167924437924,5.725046541296754,2.9,20,22.47898109117964,37.81201578365599,-62.74628620074808,Mild
2,8.683067702897914,6.705251961715758,2.5,14,22.62640946358416,45.59488567467285,92.76471110828687,Mild
7,11.26070866266833,4.659355806388554,3.1,2,18.843256838050976,84.97092721339708,-63.23392417455148,Mild
6,7.85123398693126,6.412142051507633,4.7,13,21.38178523837454,49.56539920260583,-156.20059924299446,Moderate
7,6.507769544614948,6.765294534663294,3.8,14,17.811564396288812,17.605366760900182,-90.0941709562428,Moderate
2,5.7205870898737325,5.38562833474078,3.2,1,19.169325505046235,53.73393554437327,10.56448014555336,Critical
5,7.895628894621979,6.00031540391778,4.8,18,23.82495441281961,53.42823214171286,5.195222151686949,Moderate
3,7.192915605703012,5.958359749028914,2.1,11,21.12659167010752,78.9673713874692,-66.0173333193325,Mild
7,11.618016720740002,4.51423656516442,2.6,19,17.153627808336875,55.2867284435152,4.673173884802452,Mild
5,11.18575235721854,6.137315922741529,3.7,3,24.761812729630755,46.56835377119415,-231.85377620374652,Mild
3,6.138128909737524,7.446998009081216,3.8,2,6.175723136042439,75.90112290462412,-41.69366119738419,Mild
3,6.720631813611479,5.526644721451164,2.1,4,28.26036655710968,57.4158046500222,18.854833709490407,Mild
2,8.132786194196395,3.746890073618011,3.2,2,9.470204525546324,39.99954636868566,-116.6290620123628,Mild
7,10.515007560605774,4.675328162903188,3.9,14,14.86453587613852,78.09995121083236,-116.90708291970304,Mild
4,8.102623645467892,3.364684661378047,4.1,18,17.795412324024653,58.873235290335984,-199.315852221078,Mild
1,6.834966851621516,7.048313354855278,3.9,1,17.267596646359195,55.05851933358876,77.19164758485553,Moderate
2,7.894012742175096,6.416926355593714,3.0,11,23.03205520013277,58.55816782823309,-107.61231816172534,Subclinical
2,6.868727244987116,4.898356873998618,2.3,4,12.710816906948828,33.58663257166806,-30.71653777103106,Mild
4,9.084458976991067,3.798328093637276,3.3,16,19.30383408741532,44.44692447643325,-1.686636681330036,Mild
1,6.723739319003531,4.500046050109011,2.4,13,15.10893950890123,55.071652036655664,70.96543593131625,Mild
5,7.081215105631459,4.734067641163423,4.8,9,19.475704896687084,51.1067260995064,-62.311821918850825,Moderate
6,10.091480864220973,5.63128911882407,3.4,2,17.67613870101062,80.4485676563319,-93.15438350227348,Mild
7,6.61694309483467,5.590911211838056,3.0,3,18.46467826341489,59.34811705454007,-36.15458811435572,Mild
6,5.396969541391708,7.109718370448443,4.3,5,15.250375837678272,72.09807845272805,52.72642212338296,Critical
5,8.170988752441348,4.668694170762349,3.5,15,15.449680249519588,55.18790709151699,-63.61380251206271,Mild
2,7.351147872431727,3.690174574775286,2.9,6,19.43636257013713,76.12576967492245,-126.38952652672612,Mild
1,8.920547901673917,4.11162582982925,4.4,14,22.718577528780223,62.95055513146308,-173.260624665229,Subclinical
2,8.571449482515963,5.472370174664199,4.6,20,15.00860332901076,55.2684097077692,-147.70379076841803,Subclinical
3,7.942546709641948,4.625586319665051,4.0,19,13.65616227713545,54.73433822081961,19.151319792533187,Mild
2,7.890121834154008,5.149589745384369,2.1,10,21.067300828359187,35.911227474180734,-75.64995810454492,Mild
2,6.675454791218897,4.955159703616667,3.7,20,17.837480534711553,65.13831440272621,-98.60167279365685,Mild
5,8.150024727787837,6.688286144446219,4.3,0,22.15249066992976,54.19590530927242,-107.27737785471538,Moderate
5,9.586312606578984,4.795641175489213,2.4,4,13.471013933144262,44.96016079637591,-43.19633118398546,Mild
5,6.247795865480943,5.047189507662628,2.7,12,9.102805372882846,77.12923541624143,-69.1564075012467,Mild
6,7.990284722549238,6.360740297390531,4.6,20,15.334979590868327,29.995679482103977,-71.8505714975402,Moderate
3,9.8690997603223,4.822021706761509,2.1,13,14.16823695367492,46.55008209135132,57.94591422485914,Mild
5,8.909763367790058,6.007854849348421,4.3,8,17.6060579995985,75.55437497559066,73.04130254893067,Mild
1,10.357051213431284,5.89778231442611,3.4,16,14.815773928648053,61.31045881840507,-178.80173383271972,Subclinical
6,6.977343806298197,5.670119030753296,3.3,14,21.705084756682247,54.042821446944856,-23.79258150856339,Mild
4,4.704616792889241,4.138724340752212,2.0,20,16.55924868788742,60.02007086300293,-112.14896788971136,Moderate
1,8.361173247120236,6.9757290694263245,4.5,6,18.752372493869505,58.58828342097683,-69.86008910888748,Subclinical
7,8.652627467047672,8.164820555899738,3.1,11,18.78817279220472,24.66674907428157,-25.257729189864445,Mild
7,10.463159518050816,5.5105937659208735,3.6,5,18.974775462060936,48.01476229304077,-67.01759335447355,Mild
1,10.138662322472571,4.24437415195555,4.0,20,17.879354447725134,87.33043309027498,-31.563209549789345,Subclinical
5,8.966138521422431,5.534923249990027,4.1,15,20.553003452051566,41.81351730445665,3.837616482553401,Moderate
4,9.37770238550678,6.687832168703199,4.9,4,14.021724330870963,48.63397971791332,-26.43385595677441,Mild
4,7.65472137522805,4.761774789141271,3.6,8,24.99708963326941,44.16758473381625,-101.74690433340989,Mild
6,5.80559369962541,5.345320979058172,3.2,13,16.817313083157323,53.25969553363725,-100.3359685576259,Moderate
4,8.211898191285638,5.908784963694569,4.9,7,11.442254310506591,43.33754337351404,-165.17642372944283,Moderate
7,9.76863223453,6.943657422647109,3.9,13,18.940366784958865,64.7348300431612,-118.31362380165746,Mild
3,9.181449565691388,6.43050847970725,2.9,11,13.744097587762576,58.94626824580533,106.96546895188226,Subclinical
5,9.500853210486856,6.480241563438715,2.4,9,21.326672672544376,70.47095230214036,-113.36028592761956,Subclinical
4,7.230039763315847,4.98847773198829,4.5,19,29.04802788021189,33.98117667622079,-145.4703049955056,Moderate
6,7.522015691566837,5.982302746208708,3.1,19,14.06713954221075,48.193190342341936,-24.40577105241813,Mild
7,8.870165878606286,4.633644007449845,4.0,20,19.661861666119925,50.4855473677573,-58.82918074334879,Mild
3,7.016286689884242,6.514631319862254,3.4,12,9.222472056476862,64.1129382017719,-65.64745894793803,Mild
2,7.071709274120596,6.881463568942737,2.6,18,20.269526147206737,39.13557605585931,62.7236773129672,Moderate
2,8.536368025479414,6.164036282527147,3.8,14,13.57143100100155,73.31307608516688,-6.069865955330791,Subclinical
3,9.369628537682434,5.059107295846221,2.2,7,14.875826907827587,78.72831181035218,-92.39943453627802,Subclinical
7,7.640848388007064,5.255527446350082,3.2,20,12.49356755080086,35.22255304728832,-83.9580734073424,Mild
6,5.906258970103449,7.6678194527944115,3.6,9,21.66075613027368,45.182542102128686,-90.2069211124548,Critical
3,6.6755529529229065,5.079147466451805,3.3,2,23.03652178736631,44.36136983415816,19.979169726420565,Moderate
5,8.366609752807577,6.759993000940682,4.2,20,18.11692607329254,100.0,-74.65181035625099,Mild
5,8.344737734958736,5.906669917862226,4.5,2,13.6778664733214,46.40199789584226,-193.45228019633203,Moderate
2,8.434228647779626,5.099036261848188,4.3,4,25.947615180519318,88.5525088431227,-53.865574298747546,Mild
4,8.938331523072362,3.8864211670366897,2.1,15,14.24794936122672,29.667360097867807,-172.96208009023434,Mild
6,8.01045900537641,5.753920456706208,2.6,16,7.189838500362805,35.20698067671273,124.73844814039214,Moderate
2,8.47710088071256,5.609321039927347,3.6,5,20.29194504978534,41.26790936303598,-127.25343310777848,Mild
4,7.91895171890804,7.667841605751199,4.8,19,12.476126631792416,38.08621377106955,-62.94918122861846,Moderate
4,10.06772026927299,4.467768765493002,4.5,19,22.943043967495875,49.64202531683003,-29.343781223909048,Mild
5,10.578215656191505,8.253722309857341,4.5,15,16.094311516632906,40.82443594557004,-73.0926528543384,Mild
7,5.8597796917159375,5.954572635395912,2.9,1,21.01856620272098,38.61316814530853,-73.20243211729542,Critical
1,7.540546504215944,5.953395065466589,3.3,19,25.00750173276079,78.16943992946655,-16.253817107129834,Subclinical
7,8.058904084773273,4.788313438681324,3.4,14,11.95570567689639,79.4758724502633,72.09727670370229,Mild
1,7.519553518374222,5.8776475690653625,2.5,17,15.170314345537973,73.98592996750631,11.400726545383796,Subclinical
3,11.227260664395573,6.067661113879855,2.1,0,17.621644636714684,65.47997911168656,68.28111028588341,Mild
5,8.403119500561523,6.624792750185052,4.8,18,25.68775659517172,56.854861315591045,-133.72952864748015,Mild
4,6.550330711309381,4.326013350889669,2.7,11,14.708086410297772,45.05938618668183,-24.61098933957109,Moderate
6,9.073596211209209,7.188137026945646,2.7,7,15.027481520254964,35.93684990489816,-37.58031583533766,Mild
1,8.487754169923146,5.933698628526376,2.3,5,20.39070287777904,62.25991406865375,-21.912696665861212,Subclinical
7,8.547547255196159,6.229874674368775,4.8,11,15.113856371447143,31.52739214906404,60.098557650845805,Moderate
4,11.254177085838542,5.234869286194288,3.7,6,18.76262941448808,35.121581416492134,-67.66313198336432,Mild
1,8.631413316358657,4.38622883406514,4.0,17,10.242312895159364,78.0582651240962,-82.44026932432702,Subclinical
1,7.453409257026807,5.587269552883945,4.7,13,29.071649712782985,93.01298083444176,-7.281536206506885,Mild
1,4.480502432641818,5.724754659787862,3.0,7,11.261453848452984,62.865902763329615,-192.2562182052678,Mild
6,7.702281767341678,3.8374860782626112,3.9,19,16.39123648004896,77.12914304589289,-68.94816392977427,Mild
5,10.35074585118894,6.45194248619815,2.1,13,17.837594820789526,50.08303365112033,-60.73581514283624,Subclinical
6,7.835895584798863,6.695829560675897,2.6,4,27.56344067178398,28.24651627824632,-123.62868930455404,Moderate
2,3.9679101826648937,4.624402451414648,4.5,8,11.3757710953363,67.24343237237169,34.56472090852617,Critical
4,7.102947694053596,4.27289757967349,4.3,7,27.91852067739376,66.38578646540128,-134.97922538746275,Moderate
5,9.786839370043026,5.136446347750839,3.1,1,21.785884105510117,56.43337107760488,-60.8698438691037,Mild
5,8.982470914211627,5.528674116383559,3.1,15,20.085476622116232,50.15249083789777,-26.54742197416253,Subclinical
5,6.488214386280676,5.182994788101599,3.6,12,13.076831564910222,74.24421157162196,58.27612491808948,Moderate
