filepath,filename,label,label_int,cluster_id,split
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture35-400x284_jpg.rf.bwnYaQ8wJTfiv6Hh2Lzl.jpg,Picture35-400x284_jpg.rf.bwnYaQ8wJTfiv6Hh2Lzl.jpg,mastitis,1,"('mastitis', 'Picture35-400x284_jpg.rf.bwnYaQ8wJTfiv6Hh2Lzl.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture52-400x284_jpg.rf.vaARdcUFxB3WmynLQtmP.jpg,Picture52-400x284_jpg.rf.vaARdcUFxB3WmynLQtmP.jpg,mastitis,1,"('mastitis', 'Picture52-400x284_jpg.rf.vaARdcUFxB3WmynLQtmP.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/NMC-TCP-chemical-damage1-e1515281879220-400x284_jpeg.rf.qjYEimDWBA2Jf9KhnoHL.jpeg,NMC-TCP-chemical-damage1-e1515281879220-400x284_jpeg.rf.qjYEimDWBA2Jf9KhnoHL.jpeg,mastitis,1,"('mastitis', 'NMC-TCP-chemical-damage1-e1515281879220-400x284_jpeg.rf.qjYEimDWBA2Jf9KhnoHL.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-21-_jpg.rf.svUgNmqWkAXD1MBwhNbw.jpg,Mastitis-21-_jpg.rf.svUgNmqWkAXD1MBwhNbw.jpg,mastitis,1,"('mastitis', 'Mastitis-21-_jpg.rf.svUgNmqWkAXD1MBwhNbw.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-7-_jpg.rf.YCsp1onlF1fuu9nT320T.jpg,Mastitis-7-_jpg.rf.YCsp1onlF1fuu9nT320T.jpg,mastitis,1,"('mastitis', 'Mastitis-7-_jpg.rf.YCsp1onlF1fuu9nT320T.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-4-_jpg.rf.eT94HHNeYP7umRrIOMt8.jpg,Mastitis-4-_jpg.rf.eT94HHNeYP7umRrIOMt8.jpg,mastitis,1,"('mastitis', 'Mastitis-4-_jpg.rf.eT94HHNeYP7umRrIOMt8.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/dry-skin8-400x284_jpg.rf.KlXTKgItDua0mWfpBgfJ.jpg,dry-skin8-400x284_jpg.rf.KlXTKgItDua0mWfpBgfJ.jpg,mastitis,1,"('mastitis', 'dry-skin8-400x284_jpg.rf.KlXTKgItDua0mWfpBgfJ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/hyp19-e1515373952298-1024x828-1-400x284_jpg.rf.lJ7IVRu5J9qKFjK3bncU.jpg,hyp19-e1515373952298-1024x828-1-400x284_jpg.rf.lJ7IVRu5J9qKFjK3bncU.jpg,mastitis,1,"('mastitis', 'hyp19-e1515373952298-1024x828-1-400x284_jpg.rf.lJ7IVRu5J9qKFjK3bncU.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-32-_jpg.rf.ggL94p4nBBYN22yG1ZOy.jpg,Mastitis-32-_jpg.rf.ggL94p4nBBYN22yG1ZOy.jpg,mastitis,1,"('mastitis', 'Mastitis-32-_jpg.rf.ggL94p4nBBYN22yG1ZOy.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture18-400x284_jpg.rf.2A5zOge1DDpUagxpDi7f.jpg,Picture18-400x284_jpg.rf.2A5zOge1DDpUagxpDi7f.jpg,mastitis,1,"('mastitis', 'Picture18-400x284_jpg.rf.2A5zOge1DDpUagxpDi7f.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Burnt-teat-e1515283231199-400x284_jpg.rf.znqSFDEtHh1MMa8OQr09.jpg,Burnt-teat-e1515283231199-400x284_jpg.rf.znqSFDEtHh1MMa8OQr09.jpg,mastitis,1,"('mastitis', 'Burnt-teat-e1515283231199-400x284_jpg.rf.znqSFDEtHh1MMa8OQr09.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/1e5a9458-0065-401c-9ec5-dfc76c089248_Jpg_jpg.rf.c8Peh9NUccbS4TAbwp6E.jpg,1e5a9458-0065-401c-9ec5-dfc76c089248_Jpg_jpg.rf.c8Peh9NUccbS4TAbwp6E.jpg,mastitis,1,"('mastitis', '1e5a9458-0065-401c-9ec5-dfc76c089248_Jpg_jpg.rf.c8Peh9NUccbS4TAbwp6E.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture28-1-400x284_jpg.rf.evbAC3TCh63ZiDylezv4.jpg,Picture28-1-400x284_jpg.rf.evbAC3TCh63ZiDylezv4.jpg,mastitis,1,"('mastitis', 'Picture28-1-400x284_jpg.rf.evbAC3TCh63ZiDylezv4.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/2ccea00d-7be7-41ad-a510-fcfb71ce6c94_Jpg_jpg.rf.3DDBb56AROZdrcGcJ0jX.jpg,2ccea00d-7be7-41ad-a510-fcfb71ce6c94_Jpg_jpg.rf.3DDBb56AROZdrcGcJ0jX.jpg,mastitis,1,"('mastitis', '2ccea00d-7be7-41ad-a510-fcfb71ce6c94_Jpg_jpg.rf.3DDBb56AROZdrcGcJ0jX.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture2-400x284_jpg.rf.xRdVoKCCujlhOJqdKqK4.jpg,Picture2-400x284_jpg.rf.xRdVoKCCujlhOJqdKqK4.jpg,mastitis,1,"('mastitis', 'Picture2-400x284_jpg.rf.xRdVoKCCujlhOJqdKqK4.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-42-_jpg.rf.DWcIBNwkutr09qg0efUr.jpg,Mastitis-42-_jpg.rf.DWcIBNwkutr09qg0efUr.jpg,mastitis,1,"('mastitis', 'Mastitis-42-_jpg.rf.DWcIBNwkutr09qg0efUr.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/hyp11-e1515373777349-1024x851-1-400x284_jpg.rf.mBX2lVWoAHa5Tlpg5PLh.jpg,hyp11-e1515373777349-1024x851-1-400x284_jpg.rf.mBX2lVWoAHa5Tlpg5PLh.jpg,mastitis,1,"('mastitis', 'hyp11-e1515373777349-1024x851-1-400x284_jpg.rf.mBX2lVWoAHa5Tlpg5PLh.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Screenshot-2024-09-14-173635_png.rf.HlFA6HPWYUKVsK8hzHHi.jpg,Screenshot-2024-09-14-173635_png.rf.HlFA6HPWYUKVsK8hzHHi.jpg,mastitis,1,"('mastitis', 'qf qq_jpg.rf.ysHgr8BhC1IuHiC7RBkp.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/hyp25-1024x683-1-400x284_jpg.rf.37vDICqcgmfbLpvaCnrw.jpg,hyp25-1024x683-1-400x284_jpg.rf.37vDICqcgmfbLpvaCnrw.jpg,mastitis,1,"('mastitis', 'hyp25-1024x683-1-400x284_jpg.rf.37vDICqcgmfbLpvaCnrw.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/chaps-6_1_mouthpiece-400x284_png.rf.ph82d2Yr7EVUYn0Uw1AC.png,chaps-6_1_mouthpiece-400x284_png.rf.ph82d2Yr7EVUYn0Uw1AC.png,mastitis,1,"('mastitis', 'chaps-6_1_mouthpiece-400x284_png.rf.ph82d2Yr7EVUYn0Uw1AC.png')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/chaps-3_1whole-teat_soiled-400x284_png.rf.q2Da1VKTCfiQlG6hv6Eg.png,chaps-3_1whole-teat_soiled-400x284_png.rf.q2Da1VKTCfiQlG6hv6Eg.png,mastitis,1,"('mastitis', 'chaps-3_1whole-teat_soiled-400x284_png.rf.q2Da1VKTCfiQlG6hv6Eg.png')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/hyp13-e1515373816135-1024x738-1-400x284_jpg.rf.N1CeyYqBVSGuhf8WmRVh.jpg,hyp13-e1515373816135-1024x738-1-400x284_jpg.rf.N1CeyYqBVSGuhf8WmRVh.jpg,mastitis,1,"('mastitis', 'hyp13-e1515373816135-1024x738-1-400x284_jpg.rf.N1CeyYqBVSGuhf8WmRVh.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-57-_jpg.rf.S3BThu6P8Ht5swMOS3wa.jpg,Mastitis-57-_jpg.rf.S3BThu6P8Ht5swMOS3wa.jpg,mastitis,1,"('mastitis', 'Mastitis-57-_jpg.rf.S3BThu6P8Ht5swMOS3wa.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/11_jpg.rf.LIjsyaW7Bx8YIMnPVdIM.jpg,11_jpg.rf.LIjsyaW7Bx8YIMnPVdIM.jpg,mastitis,1,"('mastitis', 'thumb_jpg.rf.7KTP1SlCVeWBOrvgumJZ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/red11-683x1024-1-400x284_jpg.rf.3hMCcFsMrXJBNnpBLUkC.jpg,red11-683x1024-1-400x284_jpg.rf.3hMCcFsMrXJBNnpBLUkC.jpg,mastitis,1,"('mastitis', 'red11-683x1024-1-400x284_jpg.rf.3hMCcFsMrXJBNnpBLUkC.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/red5-e1515364876519-839x1024-1-400x284_jpg.rf.up6vbs34uHwZoud6VA3p.jpg,red5-e1515364876519-839x1024-1-400x284_jpg.rf.up6vbs34uHwZoud6VA3p.jpg,mastitis,1,"('mastitis', 'red5-e1515364876519-839x1024-1-400x284_jpg.rf.up6vbs34uHwZoud6VA3p.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture28-400x284_jpg.rf.VT2NNQxrPXRB6V6b2dp2.jpg,Picture28-400x284_jpg.rf.VT2NNQxrPXRB6V6b2dp2.jpg,mastitis,1,"('mastitis', 'Picture28-400x284_jpg.rf.VT2NNQxrPXRB6V6b2dp2.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-54-_jpg.rf.dNVuKKY8uTqu1pfDk7zV.jpg,Mastitis-54-_jpg.rf.dNVuKKY8uTqu1pfDk7zV.jpg,mastitis,1,"('mastitis', 'Mastitis-54-_jpg.rf.dNVuKKY8uTqu1pfDk7zV.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-20-_jpg.rf.ejxQiZc1ocUbqUXfFRMQ.jpg,Mastitis-20-_jpg.rf.ejxQiZc1ocUbqUXfFRMQ.jpg,mastitis,1,"('mastitis', 'Mastitis-20-_jpg.rf.ejxQiZc1ocUbqUXfFRMQ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-61-_jpg.rf.kYMEHFZqqyU5G9r0jghH.jpg,Mastitis-61-_jpg.rf.kYMEHFZqqyU5G9r0jghH.jpg,mastitis,1,"('mastitis', 'Mastitis-61-_jpg.rf.kYMEHFZqqyU5G9r0jghH.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-41-_jpg.rf.2U4T4Ctb98PA4HAxuP52.jpg,Mastitis-41-_jpg.rf.2U4T4Ctb98PA4HAxuP52.jpg,mastitis,1,"('mastitis', 'Mastitis-41-_jpg.rf.2U4T4Ctb98PA4HAxuP52.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture13-400x284_jpg.rf.YQohQNAtEhH4dTI2KmfO.jpg,Picture13-400x284_jpg.rf.YQohQNAtEhH4dTI2KmfO.jpg,mastitis,1,"('mastitis', 'Picture13-400x284_jpg.rf.YQohQNAtEhH4dTI2KmfO.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/ring7-400x284_jpg.rf.ijM2xCeiCFXpyquAoA7J.jpg,ring7-400x284_jpg.rf.ijM2xCeiCFXpyquAoA7J.jpg,mastitis,1,"('mastitis', 'ring7-400x284_jpg.rf.ijM2xCeiCFXpyquAoA7J.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/blue11-e1515364798164-1012x1024-1-400x284_jpg.rf.8kogXnTCbhHdCyRe7Tvw.jpg,blue11-e1515364798164-1012x1024-1-400x284_jpg.rf.8kogXnTCbhHdCyRe7Tvw.jpg,mastitis,1,"('mastitis', 'blue11-e1515364798164-1012x1024-1-400x284_jpg.rf.8kogXnTCbhHdCyRe7Tvw.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture50-1-400x284_jpg.rf.qqlrHpyzbBT9QDc65Q2V.jpg,Picture50-1-400x284_jpg.rf.qqlrHpyzbBT9QDc65Q2V.jpg,mastitis,1,"('mastitis', 'Picture50-1-400x284_jpg.rf.qqlrHpyzbBT9QDc65Q2V.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-45-_jpg.rf.xzLerG5FCGy7tPeYbKcs.jpg,Mastitis-45-_jpg.rf.xzLerG5FCGy7tPeYbKcs.jpg,mastitis,1,"('mastitis', 'Mastitis-45-_jpg.rf.xzLerG5FCGy7tPeYbKcs.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/03fa6dc4-7443-4e5f-9686-e3ec9de389ab_Jpg_jpg.rf.4DzfrJfvuorS0Qd65cMJ.jpg,03fa6dc4-7443-4e5f-9686-e3ec9de389ab_Jpg_jpg.rf.4DzfrJfvuorS0Qd65cMJ.jpg,mastitis,1,"('mastitis', '03fa6dc4-7443-4e5f-9686-e3ec9de389ab_Jpg_jpg.rf.4DzfrJfvuorS0Qd65cMJ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-38-_jpg.rf.i2Jh6ETXiwd3FTaCapSV.jpg,Mastitis-38-_jpg.rf.i2Jh6ETXiwd3FTaCapSV.jpg,mastitis,1,"('mastitis', 'Mastitis-38-_jpg.rf.i2Jh6ETXiwd3FTaCapSV.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/5c4e65db-c68b-4282-a4de-f36003f7b613_Jpg_jpg.rf.wb07RHXR0VYHi6WmbeOH.jpg,5c4e65db-c68b-4282-a4de-f36003f7b613_Jpg_jpg.rf.wb07RHXR0VYHi6WmbeOH.jpg,mastitis,1,"('mastitis', '5c4e65db-c68b-4282-a4de-f36003f7b613_Jpg_jpg.rf.wb07RHXR0VYHi6WmbeOH.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Drying-chemical-barrier-dip-build-up-build-up-e1515286053269_jpg.rf.nJ3WWnJ4pTeZYJXyD6m0.jpg,Drying-chemical-barrier-dip-build-up-build-up-e1515286053269_jpg.rf.nJ3WWnJ4pTeZYJXyD6m0.jpg,mastitis,1,"('mastitis', 'Drying-chemical-barrier-dip-build-up-build-up-e1515286053269_jpg.rf.nJ3WWnJ4pTeZYJXyD6m0.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-65-_jpg.rf.pFgOeGmqm7BkkEcxFo1u.jpg,Mastitis-65-_jpg.rf.pFgOeGmqm7BkkEcxFo1u.jpg,mastitis,1,"('mastitis', 'Mastitis-65-_jpg.rf.pFgOeGmqm7BkkEcxFo1u.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/3dff9e98-6a53-4f9b-8c24-76f791cfc9e0_Jpg_jpg.rf.4QA7xa4MZMLtrjtb8Q0D.jpg,3dff9e98-6a53-4f9b-8c24-76f791cfc9e0_Jpg_jpg.rf.4QA7xa4MZMLtrjtb8Q0D.jpg,mastitis,1,"('mastitis', '3dff9e98-6a53-4f9b-8c24-76f791cfc9e0_Jpg_jpg.rf.4QA7xa4MZMLtrjtb8Q0D.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/thumb_jpg.rf.7KTP1SlCVeWBOrvgumJZ.jpg,thumb_jpg.rf.7KTP1SlCVeWBOrvgumJZ.jpg,mastitis,1,"('mastitis', 'thumb_jpg.rf.7KTP1SlCVeWBOrvgumJZ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/efvefe_jpeg.rf.xC6cnSElOpuYdy8G6uIC.jpeg,efvefe_jpeg.rf.xC6cnSElOpuYdy8G6uIC.jpeg,mastitis,1,"('mastitis', 'efvefe_jpeg.rf.xC6cnSElOpuYdy8G6uIC.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture13-400x284_jpg.rf.80KvZSWqwGlkHEmHg49R.jpg,Picture13-400x284_jpg.rf.80KvZSWqwGlkHEmHg49R.jpg,mastitis,1,"('mastitis', 'Picture13-400x284_jpg.rf.YQohQNAtEhH4dTI2KmfO.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture43-1-400x284_jpg.rf.z83UCdtZg7dFSuGaaCtw.jpg,Picture43-1-400x284_jpg.rf.z83UCdtZg7dFSuGaaCtw.jpg,mastitis,1,"('mastitis', 'Picture43-1-400x284_jpg.rf.z83UCdtZg7dFSuGaaCtw.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/sdss_jpeg.rf.mS3QLChCFKsquDAaIi6D.jpeg,sdss_jpeg.rf.mS3QLChCFKsquDAaIi6D.jpeg,mastitis,1,"('mastitis', 'sdss_jpeg.rf.mS3QLChCFKsquDAaIi6D.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/qwfwf_jpg.rf.44acR1EHhr2CIKKikML1.jpg,qwfwf_jpg.rf.44acR1EHhr2CIKKikML1.jpg,mastitis,1,"('mastitis', 'qwfwf_jpg.rf.44acR1EHhr2CIKKikML1.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/images (6)_jpg.rf.IbV4yv2wSlYwpX8udnsF.jpg,images (6)_jpg.rf.IbV4yv2wSlYwpX8udnsF.jpg,mastitis,1,"('mastitis', 'images (6)_jpg.rf.IbV4yv2wSlYwpX8udnsF.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/ds_jpg.rf.RRE702KkdiXAbujnnLAs.jpg,ds_jpg.rf.RRE702KkdiXAbujnnLAs.jpg,mastitis,1,"('mastitis', 'ds_jpg.rf.RRE702KkdiXAbujnnLAs.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/cccc_jpg.rf.sHfaCKCKiy3MK3HbRkOY.jpg,cccc_jpg.rf.sHfaCKCKiy3MK3HbRkOY.jpg,mastitis,1,"('mastitis', 'ehverher_jpg.rf.IbVHF0k6kTVlPRzD0E0t.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/xdcfvghbjnkml_jpeg.rf.XspiNYSvwQF3h2oage8D.jpeg,xdcfvghbjnkml_jpeg.rf.XspiNYSvwQF3h2oage8D.jpeg,mastitis,1,"('mastitis', 'xdcfvghbjnkml_jpeg.rf.XspiNYSvwQF3h2oage8D.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Picture54-400x284_jpg.rf.mQh4x4wbu3rGsCgF5Mld.jpg,Picture54-400x284_jpg.rf.mQh4x4wbu3rGsCgF5Mld.jpg,mastitis,1,"('mastitis', 'Picture54-400x284_jpg.rf.xgR1OzIq4SpEtXRrNMo4.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/wfwqf _jpg.rf.ChyI1mnA2I416K2t1ROF.jpg,wfwqf _jpg.rf.ChyI1mnA2I416K2t1ROF.jpg,mastitis,1,"('mastitis', 'wfwqf _jpg.rf.ChyI1mnA2I416K2t1ROF.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/2dd_jpg.rf.0OtcRZAPFCEdtudO1ZDQ.jpg,2dd_jpg.rf.0OtcRZAPFCEdtudO1ZDQ.jpg,mastitis,1,"('mastitis', '2dd_jpg.rf.0OtcRZAPFCEdtudO1ZDQ.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/WhatsApp Image 2025-11-18 at 10-40-53 PM_jpeg.rf.yF3JYDbIOoC00nv9vArR.jpeg,WhatsApp Image 2025-11-18 at 10-40-53 PM_jpeg.rf.yF3JYDbIOoC00nv9vArR.jpeg,mastitis,1,"('mastitis', 'WhatsApp Image 2025-11-18 at 10-40-53 PM_jpeg.rf.yF3JYDbIOoC00nv9vArR.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/cwedcw_jpeg.rf.I7EEEeNvn2bVvCkBrlwz.jpeg,cwedcw_jpeg.rf.I7EEEeNvn2bVvCkBrlwz.jpeg,mastitis,1,"('mastitis', 'cwedcw_jpeg.rf.I7EEEeNvn2bVvCkBrlwz.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/xcgvhbhj_jpeg.rf.d7ob5vzQ83wsBDJdxcBg.jpeg,xcgvhbhj_jpeg.rf.d7ob5vzQ83wsBDJdxcBg.jpeg,mastitis,1,"('mastitis', 'xcgvhbhj_jpeg.rf.d7ob5vzQ83wsBDJdxcBg.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/a_jpg.rf.9XIzr8VnrRu8TBeurEAK.jpg,a_jpg.rf.9XIzr8VnrRu8TBeurEAK.jpg,mastitis,1,"('mastitis', 'a_jpg.rf.9XIzr8VnrRu8TBeurEAK.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/xcgvghbjnk_jpeg.rf.ulbvDC07eNtMjyl5PCnI.jpeg,xcgvghbjnk_jpeg.rf.ulbvDC07eNtMjyl5PCnI.jpeg,mastitis,1,"('mastitis', 'xcgvghbjnk_jpeg.rf.ulbvDC07eNtMjyl5PCnI.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/wdcvwd_jpeg.rf.TOyJoUHFoWaPIYtFudux.jpeg,wdcvwd_jpeg.rf.TOyJoUHFoWaPIYtFudux.jpeg,mastitis,1,"('mastitis', 'wdcvwd_jpeg.rf.TOyJoUHFoWaPIYtFudux.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/acacadsc_jpg.rf.rTnm1FVUJuJFx8IbsPyT.jpg,acacadsc_jpg.rf.rTnm1FVUJuJFx8IbsPyT.jpg,mastitis,1,"('mastitis', 'cwedcw_jpeg.rf.I7EEEeNvn2bVvCkBrlwz.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/wq_jpg.rf.hYxPThEHW7TFkNq2i3T9.jpg,wq_jpg.rf.hYxPThEHW7TFkNq2i3T9.jpg,mastitis,1,"('mastitis', 'wq_jpg.rf.hYxPThEHW7TFkNq2i3T9.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/images_jpeg.rf.y9XJ87LTD6qJHbgEI6ib.jpeg,images_jpeg.rf.y9XJ87LTD6qJHbgEI6ib.jpeg,mastitis,1,"('mastitis', 'images_jpeg.rf.y9XJ87LTD6qJHbgEI6ib.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/erhvehv_jpg.rf.44mpOrQSnaf9tTYai9nF.jpg,erhvehv_jpg.rf.44mpOrQSnaf9tTYai9nF.jpg,mastitis,1,"('mastitis', 'erhvehv_jpg.rf.44mpOrQSnaf9tTYai9nF.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/xdcfvgbhj_jpeg.rf.txCv7U7rh344CQYu0qVS.jpeg,xdcfvgbhj_jpeg.rf.txCv7U7rh344CQYu0qVS.jpeg,mastitis,1,"('mastitis', 'xdcfvgbhj_jpeg.rf.txCv7U7rh344CQYu0qVS.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/eveveve_jpg.rf.LAXGORdEA6FXv1ZuuFsO.jpg,eveveve_jpg.rf.LAXGORdEA6FXv1ZuuFsO.jpg,mastitis,1,"('mastitis', 'eveveve_jpg.rf.LAXGORdEA6FXv1ZuuFsO.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/sdcsd_jpeg.rf.ITWgA9WewpWr6TN0NT9N.jpeg,sdcsd_jpeg.rf.ITWgA9WewpWr6TN0NT9N.jpeg,mastitis,1,"('mastitis', 'sdcsd_jpeg.rf.ITWgA9WewpWr6TN0NT9N.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/qrvrvev_jpg.rf.wzZzlO9rDqdRYrLTDAQb.jpg,qrvrvev_jpg.rf.wzZzlO9rDqdRYrLTDAQb.jpg,mastitis,1,"('mastitis', 'qrvrvev_jpg.rf.wzZzlO9rDqdRYrLTDAQb.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/m_jpeg.rf.DnQNGxyirVQmwlzvqiyg.jpeg,m_jpeg.rf.DnQNGxyirVQmwlzvqiyg.jpeg,mastitis,1,"('mastitis', 'm_jpeg.rf.DnQNGxyirVQmwlzvqiyg.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/WhatsApp Image 2025-11-18 at 10-40-52 PM (1)_jpeg.rf.b2Z7LD3qWF4YpkB7PtHC.jpeg,WhatsApp Image 2025-11-18 at 10-40-52 PM (1)_jpeg.rf.b2Z7LD3qWF4YpkB7PtHC.jpeg,mastitis,1,"('mastitis', 'WhatsApp Image 2025-11-18 at 10-40-52 PM (1)_jpeg.rf.b2Z7LD3qWF4YpkB7PtHC.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/qrwf wfwf_jpg.rf.2wwd7Kh0GwJfh5W9Gi0X.jpg,qrwf wfwf_jpg.rf.2wwd7Kh0GwJfh5W9Gi0X.jpg,mastitis,1,"('mastitis', 'qrwf wfwf_jpg.rf.2wwd7Kh0GwJfh5W9Gi0X.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/qf qq_jpg.rf.ysHgr8BhC1IuHiC7RBkp.jpg,qf qq_jpg.rf.ysHgr8BhC1IuHiC7RBkp.jpg,mastitis,1,"('mastitis', 'qf qq_jpg.rf.ysHgr8BhC1IuHiC7RBkp.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/WhatsApp Image 2025-11-18 at 10-40-48 PM (1)_jpeg.rf.CFRnB8uebOwaJsw2XH9r.jpeg,WhatsApp Image 2025-11-18 at 10-40-48 PM (1)_jpeg.rf.CFRnB8uebOwaJsw2XH9r.jpeg,mastitis,1,"('mastitis', 'WhatsApp Image 2025-11-18 at 10-40-48 PM (1)_jpeg.rf.CFRnB8uebOwaJsw2XH9r.jpeg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/Mastitis-52-_jpg.rf.t0C1IUQulS9br7S5rqzY.jpg,Mastitis-52-_jpg.rf.t0C1IUQulS9br7S5rqzY.jpg,mastitis,1,"('mastitis', 'Mastitis-52-_jpg.rf.t0C1IUQulS9br7S5rqzY.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/sc_jpg.rf.hMjcRajx39Q3LHEf9wRD.jpg,sc_jpg.rf.hMjcRajx39Q3LHEf9wRD.jpg,mastitis,1,"('mastitis', 'sc_jpg.rf.hMjcRajx39Q3LHEf9wRD.jpg')",train
/content/drive/MyDrive/NewCattleSense/dataset/images/mastitis/efw_jpg.rf.SXykhdQSJ2j1mFrAIzHr.jpg,efw_jpg.rf.SXykhdQSJ2j1mFrAIzHr.jpg,mastitis,1,"('mastitis', 'efw_jpg.rf.SXykhdQSJ2j1mFrAIzHr.jpg')",train
